keyword,company,score
양극화물질,리켐,1

헬스케어,제이브이엠,1
헬스케어,인피니트헬스케어,1
헬스케어,유비케어,1
헬스케어,비트컴퓨터,1
헬스케어,씨유메디칼,1
휴대폰,토비스,0.5
휴대폰,제넨바이오,0.5
휴대폰,크루셜텍,0.5
휴대폰,시노펙스,0.5
휴대폰,멜파스,0.5
휴대폰,이엘케이,0.5
휴대폰,일진디스플,0.5
휴대폰,에스맥,0.5

터치스크린,토비스,1
터치스크린,제넨바이오,1
터치스크린,크루셜텍,1
터치스크린,시노펙스,1
터치스크린,멜파스,1
터치스크린,이엘케이,1
터치스크린,일진디스플,1
터치스크린,에스맥,1

시멘트,아세아,1
시멘트,한일현대시멘트,1
시멘트,쌍용양회,1
시멘트,삼표시멘트,1
시멘트,성신양회,1
시멘트,한일홀딩스,1
합성수지,한화케미칼,1
합성수지,LG화학,1
합성수지,롯데케미칼,1
합성수지,대한유화,1
합성수지,금호석유,1
합성수지,대림산업,1
스마트폰,실리콘웍스,0.5
스마트폰,LG이노텍,0.5
스마트폰,이라이콤,0.5
스마트폰,인터플렉스,0.5

애플,실리콘웍스,1
애플,LG이노텍,1
애플,이라이콤,1
애플,인터플렉스,1

가구,현대리바트,1
가구,퍼시스,1
가구,한샘,1
육계,동우팜투테이블,1
육계,마니커,1
육계,하림,1
컨텐츠,에프엔씨엔터,0.5
컨텐츠,소리바다,0.5
컨텐츠,JYPEnt.,0.5
컨텐츠,지니뮤직,0.5
컨텐츠,NHN벅스,0.5
컨텐츠,와이지엔터테인먼트,0.5
컨텐츠,에스엠,0.5
컨텐츠,큐브엔터,0.5

음원,에프엔씨엔터,1
음원,소리바다,1
음원,JYPEnt.,1
음원,지니뮤직,1
음원,NHN벅스,1
음원,와이지엔터테인먼트,1
음원,에스엠,1
음원,큐브엔터,1

카지노,토비스,1
카지노,파라다이스,1
카지노,코텍,1
카지노,강원랜드,1
카지노,GKL,1
스마트폰,파워로직스,0.5
스마트폰,비에이치,0.5
스마트폰,삼성전기,0.5
스마트폰,알에프텍,0.5
스마트폰,이엠텍,0.5
스마트폰,아모텍,0.5
스마트폰,멜파스,0.5
스마트폰,파트론,0.5
